sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	reef
150519	RRAP_ECT01_2021_Ahya_MOOR_407	RRAP_ECT01_2021_Ahya_MOOR_407_R1.fastq.gz	ea15f57553170eb8cb1154c83b2269bdb3b1d6c87067e693cec1f9f66af7989e	RRAP_ECT01_2021_Ahya_MOOR_407_R2.fastq.gz	6e57992020429c92bb7953dc6b086bdc47201a61db16a3b001fc732ba6b7d8f7	713	20220607_laffy	43769	33898	1155	33483	1122	412	32	3	1	31046	23	0	0	1002	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84593349	146.2321319	2021057	3	Moore reef
150516	RRAP_ECT01_2021_Ahya_MOOR_404	RRAP_ECT01_2021_Ahya_MOOR_404_R1.fastq.gz	8fba221b9e577338d18bc1c0d162201bcfb878fa5fed4c92a7d554f476ea6195	RRAP_ECT01_2021_Ahya_MOOR_404_R2.fastq.gz	1bafb984644ab442e0e2288e565f40e15ba32d4e651113ddcdb5e8b659a40b1a	713	20220607_laffy	45467	35654	1021	34997	980	657	41	0	0	33533	27	0	0	1072	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84586274	146.2320855	2021057	4	Moore reef
150693	RRAP_ECT01_2021_Ahya_PAPE_229	RRAP_ECT01_2021_Ahya_PAPE_229_R1.fastq.gz	72475c98f309013ea7657e11e65c1fe4e017f38d3cfda17fe12881de8eebc446	RRAP_ECT01_2021_Ahya_PAPE_229_R2.fastq.gz	17032b2fb546dd3e229b5c73ddb76d1e1cf23bed7adf645b6d0980fc92d8c803	713	20220607_laffy	49710	36334	1573	34111	1465	2197	107	26	1	31065	19	0	0	495	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.5598166	146.5014503	20210412	2.4	Pelorus East
150739	RRAP_ECT01_2021_Ahya_STCR_183	RRAP_ECT01_2021_Ahya_STCR_183_R1.fastq.gz	24ecd5b8780976dc39e9ef3ea3ec87e090f94ea9eb35d061e3bf508e5b7029d3	RRAP_ECT01_2021_Ahya_STCR_183_R2.fastq.gz	c222b991c25e3e0c582005a18223afe0ed22d278f37b3a30bb3734ec8a5c3746	713	20220607_laffy	14462	10098	428	10054	423	44	5	0	0	9404	24	0	0	104	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07381579	145.8432878	20210329	1	St Crispin
150306	RRAP_ECT01_2021_Ahya_ECAY_42	RRAP_ECT01_2021_Ahya_ECAY_42_R1.fastq.gz	59c1013fc5ec7694acf33a2400416d670abad8938a9b95711038504f43956581	RRAP_ECT01_2021_Ahya_ECAY_42_R2.fastq.gz	8c2da9811220b511ea8f77fc1244e44c9b696e91f7b19feb074c910bfdf9052b	713	20220607_laffy	21948	16129	633	15852	611	277	22	0	0	14679	21	0	0	101	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47311921	152.5610228	20210121	~<2	East Cay
150779	RRAP_ECT01_2021_Ahya_SYKE_144a	RRAP_ECT01_2021_Ahya_SYKE_144a_R1.fastq.gz	ab9b23fe12b8712e77e8d78f8e13a8c2f62191937c1861a25b0804bef0298459	RRAP_ECT01_2021_Ahya_SYKE_144a_R2.fastq.gz	3b4fb803be1c25164aa720eff9708549aff1453f0338558ffd4fe20a5bb699c7	713	20220607_laffy	14874	10755	487	10729	484	26	3	0	0	10063	27	0	0	104	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44464317	152.0246978	20210126	2.3	Sykes
150375	RRAP_ECT01_2021_Ahya_HICK_34	RRAP_ECT01_2021_Ahya_HICK_34_R1.fastq.gz	1874424b2a0312e9e75354cfd895fd13b146147349d7d06dae5c06f2c2e448ed	RRAP_ECT01_2021_Ahya_HICK_34_R2.fastq.gz	26d2c139fd2afa35bc01be22862512764f6b190bd1a011f990e3416be32c0aac	713	20220607_laffy	34498	26525	881	26143	859	382	22	0	0	24635	24	0	0	625	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47485753	145.5028835	20210320	4.4	Hicks Reef
150530	RRAP_ECT01_2021_Ahya_MOOR_420	RRAP_ECT01_2021_Ahya_MOOR_420_R1.fastq.gz	a0f69a77a51e617701e1b222ef0122fad293eff0d2afbe71be1dc511e41a2c85	RRAP_ECT01_2021_Ahya_MOOR_420_R2.fastq.gz	66982a60d93978046691d088854cd3928ec11b5e732460abd9b3434af51ead67	713	20220607_laffy	20608	15593	558	15542	553	51	5	0	0	14692	27	0	0	1115	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84604002	146.2321926	2021057	1.8	Moore reef
150512	RRAP_ECT01_2021_Ahya_MOOR_400	RRAP_ECT01_2021_Ahya_MOOR_400_R1.fastq.gz	315a18b7d3f18cbe2b19e42a8f3ce3564fff6492096a099f5825159f772aaccf	RRAP_ECT01_2021_Ahya_MOOR_400_R2.fastq.gz	080b153f503e03a3adfe56222721a1909d954772138e476f7e4b7b0ab644b617	713	20220607_laffy	26885	21190	683	20823	664	367	19	0	0	19537	26	0	0	761	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84571883	146.2317389	2021057	4	Moore reef
150493	RRAP_ECT01_2021_Ahya_MOOR_382	RRAP_ECT01_2021_Ahya_MOOR_382_R1.fastq.gz	4745790efa2ad61461b7a66200bdf0a2d28fb21fa10c93e512d9a2e9b06593a1	RRAP_ECT01_2021_Ahya_MOOR_382_R2.fastq.gz	1cdcd040076c318e57d6f396990bf864485b1dec1931d662a0a54e0c1aacfc1c	713	20220607_laffy	32099	24781	853	24224	818	557	35	0	0	22310	24	0	0	1884	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84572528	146.2316915	2021057	3.7	Moore reef
150252	RRAP_ECT01_2021_Ahya_21-550_29a	RRAP_ECT01_2021_Ahya_21-550_29a_R1.fastq.gz	343ff9ee8b751219aa5ff07220ded2050e9497bc8db639b4ebc9f55b75f116c6	RRAP_ECT01_2021_Ahya_21-550_29a_R2.fastq.gz	9cfeb900cce92759043b74886be71d42927ce4173432d0019cc3768594a6fcd3	713	20220607_laffy	41279	30784	1125	29921	1069	863	56	0	0	27066	23	0	0	829	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.96297641	152.3072649	20210119	3.3	21-550
150455	RRAP_ECT01_2021_Ahya_MACK_300	RRAP_ECT01_2021_Ahya_MACK_300_R1.fastq.gz	7003d0e6934deaa9575dbc13b3bad180730b5e820dbbc040e00a51f75b86c4b6	RRAP_ECT01_2021_Ahya_MACK_300_R2.fastq.gz	d1baa435de2c79f7a19b9509841453077047e77934f77bb92d34afdb7855936a	713	20220607_laffy	13860	9832	456	9612	434	220	22	0	0	8928	24	0	0	231	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03854071	145.6527676	20210416	1	Mackay Reef
150504	RRAP_ECT01_2021_Ahya_MOOR_392	RRAP_ECT01_2021_Ahya_MOOR_392_R1.fastq.gz	f3040df9507187514d0ff239d67231ba9b71c02e55d5a9a95febf497b44d485a	RRAP_ECT01_2021_Ahya_MOOR_392_R2.fastq.gz	f8fa2e2d3f7e1df5d48c6e2bde051db85c78a4ccae61dbd835b17733e6c96d21	713	20220607_laffy	31892	24740	795	24306	770	434	25	0	0	22603	23	0	0	1754	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84586191	146.2317218	2021057	2	Moore reef
150593	RRAP_ECT01_2021_Ahya_NONA_104	RRAP_ECT01_2021_Ahya_NONA_104_R1.fastq.gz	c4aad8555be1e0d3a33a7606e41d1fe7039320da23627046444425994000c7d7	RRAP_ECT01_2021_Ahya_NONA_104_R2.fastq.gz	42451487c9161eebe4a6496301fe81bc83f1dba0cbbcd9218a9a02550e31705d	713	20220607_laffy	26872	20353	786	20215	772	138	14	0	0	18999	30	28	0	408	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.65095445	145.6384332	20210325	2	No Name reef
150388	RRAP_ECT01_2021_Ahya_HICK_7A	RRAP_ECT01_2021_Ahya_HICK_7a_R1.fastq.gz	2557bc503a14e4eeb31c905ada12024ce2c0cffe4daf6562cd91c7c3380d1fa4	RRAP_ECT01_2021_Ahya_HICK_7a_R2.fastq.gz	d1905ff74eab6cc6ec24ec949328973ed170ae27ac8758ead4a4954f6a58a491	713	20220607_laffy	34985	26148	1059	25914	1042	234	17	0	0	23439	24	0	0	583	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.42893015	145.4520797	20210319	2.8	Hicks Reef
150284	RRAP_ECT01_2021_Ahya_CBLM_113	RRAP_ECT01_2021_Ahya_CBLM_113_R1.fastq.gz	95fef3e8f76b10bc3d8fe0dc8a2b4270e596d6066ff6bd29f76ce97cd5e97ea7	RRAP_ECT01_2021_Ahya_CBLM_113_R2.fastq.gz	2a94dac6d76f81908347bde16b0f651febe1f7792c8192e9f0455301ef66c898	713	20220607_laffy	15789	11952	487	11931	485	21	2	0	0	11148	26	0	0	229	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	1	Lady Musgrave
150323	RRAP_ECT01_2021_Ahya_ECAY_69	RRAP_ECT01_2021_Ahya_ECAY_69_R1.fastq.gz	e98c684b260a1c717ea996068238bc1401a603e30fbb04d4f6750b871f50f396	RRAP_ECT01_2021_Ahya_ECAY_69_R2.fastq.gz	0982b2b67ad5d9a7035b15c70d35480685460568472a15fc9615e2d0dd86b3b0	713	20220607_laffy	13751	10036	424	9979	418	57	6	0	0	9335	28	0	0	698	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47028998	152.5652801	20210122	~2.5-3.5	East Cay
150398	RRAP_ECT01_2021_Ahya_KELS_195	RRAP_ECT01_2021_Ahya_KELS_195_R1.fastq.gz	8b5c4ac247192bddfa78ade3d7d22474242ef0e0c548afeb8b5316bf9b8b3bc7	RRAP_ECT01_2021_Ahya_KELS_195_R2.fastq.gz	c953b698729307adb22f708b34e592b2253773b01ceeab58092fb8ca5c8a975c	713	20220607_laffy	14631	10538	467	10515	465	23	2	0	0	9848	28	0	0	339	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42901315	146.9843174	20210411	2.2	Kelso
150278	RRAP_ECT01_2021_Ahya_CBLM_107	RRAP_ECT01_2021_Ahya_CBLM_107_R1.fastq.gz	39cf9284e8861398453e119f5f65fe92968b78e6f8f4f2037f06c7667e76ad57	RRAP_ECT01_2021_Ahya_CBLM_107_R2.fastq.gz	a8e5383f1dda239a8428cb287a7b379ff735cbc63798a3168599f5266713d3d5	713	20220607_laffy	33614	25507	988	24659	945	848	43	0	0	22790	23	0	0	333	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	2.4	Lady Musgrave
150271	RRAP_ECT01_2021_Ahya_CBLM_100	RRAP_ECT01_2021_Ahya_CBLM_100_R1.fastq.gz	e2f43184502f59b94969305a8cebb97e556b91e60d65f13b574c11cc8d995f1b	RRAP_ECT01_2021_Ahya_CBLM_100_R2.fastq.gz	b293cabef854a4b280cb8940ac665f74567656856440408c0709af37d7828275	713	20220607_laffy	25475	19380	722	19095	707	285	15	0	0	17270	22	0	0	96	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90718265	152.3868982	20210125	2.8	Lady Musgrave
150445	RRAP_ECT01_2021_Ahya_MACK_287	RRAP_ECT01_2021_Ahya_MACK_287_R1.fastq.gz	26c63839097cb42901977a4b65df8260911c46a6fa59699620507d7763c6ccec	RRAP_ECT01_2021_Ahya_MACK_287_R2.fastq.gz	d3818cb119069c6cd5f6ba72d88b783f2c9329f7f8003fd940390417d9381111	713	20220607_laffy	31596	23620	943	23436	930	184	13	0	0	21691	34	9	0	937	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03820284	145.6521111	20210416	2.4	Mackay Reef
150272	RRAP_ECT01_2021_Ahya_CBLM_101	RRAP_ECT01_2021_Ahya_CBLM_101_R1.fastq.gz	c4b685d298c4f22c9008a51185e89defeee66d22f285db6bf867e658308111ed	RRAP_ECT01_2021_Ahya_CBLM_101_R2.fastq.gz	dc104e49180f9a89e534b3fb5fe3182af61d9e0e5eea996bb1bf6ca4a3216de1	713	20220607_laffy	24429	17548	769	17419	758	129	11	0	0	16059	18	0	0	107	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90718332	152.3868906	20210125	3	Lady Musgrave
150288	RRAP_ECT01_2021_Ahya_CBLM_117	RRAP_ECT01_2021_Ahya_CBLM_117_R1.fastq.gz	8daa251944069dd5e98e3f6636df0ad927c58814091d78213c009933775831d5	RRAP_ECT01_2021_Ahya_CBLM_117_R2.fastq.gz	fddc18cdb860f2d860ced454663262e1b1b40a82f05ea5043f13c4f0232a48d2	713	20220607_laffy	12937	8965	374	8756	362	209	12	0	0	8210	15	0	0	58	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	2.1	Lady Musgrave
150782	RRAP_ECT01_2021_Ahya_SYKE_150	RRAP_ECT01_2021_Ahya_SYKE_150_R1.fastq.gz	d3be998661ce83b9ed2d845efc3718b92b74b23d6e2d800cc8605b184d7f3577	RRAP_ECT01_2021_Ahya_SYKE_150_R2.fastq.gz	3271787add47ef3fd2ec814038bfb431ccb3aca1121db9a3fdbf42e66e3144c0	713	20220607_laffy	22123	16216	672	16147	665	66	6	3	1	14938	19	0	0	103	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.43943499	152.0253063	20210126	1.6	Sykes
150300	RRAP_ECT01_2021_Ahya_CBLM_98	RRAP_ECT01_2021_Ahya_CBLM_98_R1.fastq.gz	6ebbbd425f406faf0fa11b5d94c9307dec2c132a2016d2dad091d4c24643fe79	RRAP_ECT01_2021_Ahya_CBLM_98_R2.fastq.gz	e04fadcfd7a11e0751cf170cdebda89f35b9bd5008898a08bab1f865f7e4cbe3	713	20220607_laffy	17663	12444	500	11848	471	596	29	0	0	10895	36	89	0	244	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90721786	152.3869001	20210125	3	Lady Musgrave
150788	RRAP_ECT01_2021_Ahya_SYKE_157	RRAP_ECT01_2021_Ahya_SYKE_157_R1.fastq.gz	2d05ea71ea6568c02cd4b70c268ef13d577841249f20e069f8e94e97e10f0940	RRAP_ECT01_2021_Ahya_SYKE_157_R2.fastq.gz	d6252eff1ef81fefb78d8ef4c899aa923c44c0aa340edd8131e1c782ec19f9e8	713	20220607_laffy	18587	10717	503	10714	502	3	1	0	0	9817	24	0	0	308	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44165234	152.0251309	20210126	1	Sykes
150466	RRAP_ECT01_2021_Ahya_MART_141	RRAP_ECT01_2021_Ahya_MART_141_R1.fastq.gz	edbc5919effc812b834f136d9b90dea6869089a66fdfcf353fac08c5bcab247c	RRAP_ECT01_2021_Ahya_MART_141_R2.fastq.gz	ec213a8937633c72f5fd0792093db9134a93f91a450b513e68147dbbbd8eeb64	713	20220607_laffy	13140	5779	293	5642	277	137	16	0	0	5102	27	0	0	255	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.78000206	145.3593995	20210327	4.3	Martin Reef
150280	RRAP_ECT01_2021_Ahya_CBLM_109	RRAP_ECT01_2021_Ahya_CBLM_109_R1.fastq.gz	a8dec04c2f0552cba4c8e1e3bf1650641a1306dd0d6db99c563d387f27b7d19b	RRAP_ECT01_2021_Ahya_CBLM_109_R2.fastq.gz	b9ad9c40c43bca6b5aeb75fe90dba0c920d28d29402e4d24d30d63681f4ec86e	713	20220607_laffy	31239	23689	862	23240	833	449	29	0	0	21766	21	0	0	232	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	1.4	Lady Musgrave
150511	RRAP_ECT01_2021_Ahya_MOOR_399	RRAP_ECT01_2021_Ahya_MOOR_399_R1.fastq.gz	c8b019789fff02e6e21059bff8865262d22d86d24fad29cdf5e0d5ed83b0897c	RRAP_ECT01_2021_Ahya_MOOR_399_R2.fastq.gz	0f51e1c7d70cfc1108042fde48b56464837241865405c8da1a73f7f546b8d5be	713	20220607_laffy	23371	17576	635	17502	629	74	6	0	0	16121	34	23	0	706	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84581287	146.2317432	2021057	3	Moore reef
150433	RRAP_ECT01_2021_Ahya_MACK_275	RRAP_ECT01_2021_Ahya_MACK_275_R1.fastq.gz	7691134dcf72c0cbe2f743a6da3fb248d5740e24dccba71b44ca9337d2d11e41	RRAP_ECT01_2021_Ahya_MACK_275_R2.fastq.gz	b03c42802ebd469d7162289ae372e05bfd52ccd6c6b0fb2b494b3cc8276eb895	713	20220607_laffy	16100	8239	410	8122	397	117	13	0	0	7358	28	0	0	271	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03821063	145.6518355	20210416	1.6	Mackay Reef
150770	RRAP_ECT01_2021_Ahya_SYKE_130	RRAP_ECT01_2021_Ahya_SYKE_130_R1.fastq.gz	e21759d127c2d4bffec8fb9eb699d66216ca51c4243308f3846dcdf3c44d35e8	RRAP_ECT01_2021_Ahya_SYKE_130_R2.fastq.gz	12552173f036bb558a2ade5ccb4cd77e67ef32704cf66d6c90a35f361fa972b9	713	20220607_laffy	18577	10615	516	10615	516	0	0	0	0	9765	26	0	0	389	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44639742	152.0250007	20210126	2.6	Sykes
150778	RRAP_ECT01_2021_Ahya_SYKE_143	RRAP_ECT01_2021_Ahya_SYKE_143_R1.fastq.gz	3ffd67dd5d63b5dd926193f8c1a2cf126c7b83c0a241c3f6da2197eab3f08128	RRAP_ECT01_2021_Ahya_SYKE_143_R2.fastq.gz	bc62ecfc64e92351a288d200d46a25848dc183178e5b18561740066031bfa5e0	713	20220607_laffy	16620	9526	429	9520	427	6	2	0	0	8799	24	0	0	297	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44448031	152.0247039	20210126	1.7	Sykes
150287	RRAP_ECT01_2021_Ahya_CBLM_116	RRAP_ECT01_2021_Ahya_CBLM_116_R1.fastq.gz	94a18a29b1f3a08610af7518c2b1391e5f7ff69531d3cc75c5ad13846af80323	RRAP_ECT01_2021_Ahya_CBLM_116_R2.fastq.gz	fcdbfa38af066756cacda83498410c6a74268e4d46da388089538e72699a3099	713	20220607_laffy	34661	27339	972	27233	962	106	10	0	0	25121	32	28	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	1.4	Lady Musgrave
150282	RRAP_ECT01_2021_Ahya_CBLM_111	RRAP_ECT01_2021_Ahya_CBLM_111_R1.fastq.gz	958ac62c60c2b77ee986cacffab571dd06d6d91a0fad9cfd4d82797ba629751f	RRAP_ECT01_2021_Ahya_CBLM_111_R2.fastq.gz	5e5ae82c88718b5cda29f25476f4bda67b59d2c599cd84c038d017af559d1a3b	713	20220607_laffy	7863	3903	209	3898	208	5	1	0	0	3656	31	0	0	118	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	2.1	Lady Musgrave
150338	RRAP_ECT01_2021_Ahya_FITZ_364	RRAP_ECT01_2021_Ahya_FITZ_364_R1.fastq.gz	cb7b4cfe084a751c93275002ae9d15fb42a5889b5f41c4dc43013c09e6ea6e6c	RRAP_ECT01_2021_Ahya_FITZ_364_R2.fastq.gz	786906c1e67da3475bafe31895cc8f91576c18c141c6c47ce7d7ee9445300de5	713	20220607_laffy	17367	9488	413	9405	404	83	9	0	0	8582	35	25	0	306	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.9405205	145.994654	2021056	2.7	Fitzroy
150312	RRAP_ECT01_2021_Ahya_ECAY_53	RRAP_ECT01_2021_Ahya_ECAY_53_R1.fastq.gz	94d2cb96843a086878752b7221507adaa0069cdd241866bac1b7556643535eb0	RRAP_ECT01_2021_Ahya_ECAY_53_R2.fastq.gz	38887388880fdf8e4586f060032cbd0d6bcb96efaba28f9898008d062326152f	713	20220607_laffy	41857	32257	1205	32014	1191	243	14	0	0	29726	27	68	0	602	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47045393	152.5653714	20210122	~2.5-3.5	East Cay
150430	RRAP_ECT01_2021_Ahya_MACK_271	RRAP_ECT01_2021_Ahya_MACK_271_R1.fastq.gz	2b019410da6753a2fea38634759e521808f56b0071990ab08d4fe2ac6691d042	RRAP_ECT01_2021_Ahya_MACK_271_R2.fastq.gz	4821dc056f74b6912723a56a7dff23756b59b7f521f85e18effacb219b34f28f	713	20220607_laffy	16119	7166	372	6875	338	291	34	0	0	6156	26	0	0	296	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03818188	145.6517298	20210416	1.4	Mackay Reef
150456	RRAP_ECT01_2021_Ahya_MART_131	RRAP_ECT01_2021_Ahya_MART_131_R1.fastq.gz	a4ff4accd2b9d7cd3abaa62c3e0f768deb9f62e16527ea19ff51243dcb0f78a4	RRAP_ECT01_2021_Ahya_MART_131_R2.fastq.gz	fc565ce0d6463dc2bfa4669de64aacc039a386111240be836f997b16de348357	713	20220607_laffy	22426	11444	577	11178	549	266	28	0	0	10024	26	0	0	366	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.78004187	145.3588496	20210327	2.8	Martin Reef
150780	RRAP_ECT01_2021_Ahya_SYKE_145	RRAP_ECT01_2021_Ahya_SYKE_145_R1.fastq.gz	442217c71fcdff30e5bdd5b1da2f39e3a86e4321c89091e2aa807030175e1a24	RRAP_ECT01_2021_Ahya_SYKE_145_R2.fastq.gz	a0d53ba93b217fe31064978de2a53321de03628b08f80a154ada9e38616064f6	713	20220607_laffy	18003	10130	514	10110	511	15	2	5	1	8938	34	21	0	151	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44428878	152.0246376	20210126	1.1	Sykes
150600	RRAP_ECT01_2021_Ahya_NONA_111	RRAP_ECT01_2021_Ahya_NONA_111_R1.fastq.gz	a97b43f7720a11fe4afc9fd84e78cd7a112bae437beea20fc7611885fc6b1271	RRAP_ECT01_2021_Ahya_NONA_111_R2.fastq.gz	bd6aa762db3120bc3f0807147ccb350ac3b56c95c64722eea8e4a512b2eb0567	713	20220607_laffy	13249	7620	312	7617	311	3	1	0	0	7057	29	0	0	347	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.65101689	145.6383799	20210325	2.3	No Name reef
150700	RRAP_ECT01_2021_Ahya_PAPE_236	RRAP_ECT01_2021_Ahya_PAPE_236_R1.fastq.gz	a1a88f3e8987e8a7d36e05ebb1d4fbf939bf54c06f1de1509e555d65b9c1d053	RRAP_ECT01_2021_Ahya_PAPE_236_R2.fastq.gz	c2ed0e7a92c7935e6ca4cb2e2de1ce022da647b9c010ede880c18ed1f5b3e9f3	713	20220607_laffy	15680	7909	408	7745	390	164	18	0	0	6933	27	0	0	306	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.558073	146.5029482	20210412	3.8	Pelorus East
150538	RRAP_ECT01_2021_Ahya_NDIR_46	RRAP_ECT01_2021_Ahya_NDIR_46_R1.fastq.gz	87aed730225df6cbfa22b02c7cf272855e5c7b4cc02121ad0af634b95341ac63	RRAP_ECT01_2021_Ahya_NDIR_46_R2.fastq.gz	7b559805c04c342446f6a33962019d7f1a9d54212d70b895ed54802b986dd728	713	20220607_laffy	10996	5704	288	5695	285	9	3	0	0	5254	34	0	0	305	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	999	999	20210324	1.5	North Direction Island Reef
150308	RRAP_ECT01_2021_Ahya_ECAY_44	RRAP_ECT01_2021_Ahya_ECAY_44_R1.fastq.gz	b5633056a5fffc52c5060bade3a14ab1ed03e7d68c91ec25b14884b42848fa16	RRAP_ECT01_2021_Ahya_ECAY_44_R2.fastq.gz	ee3fb9ee4c9e17e0c69f18a8149ee371302d2eab9a949357cee941375f7477e6	713	20220607_laffy	16487	9413	436	9393	433	20	3	0	0	8661	34	16	0	531	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47307848	152.5609108	20210121	~<2	East Cay
150474	RRAP_ECT01_2021_Ahya_MART_149	RRAP_ECT01_2021_Ahya_MART_149_R1.fastq.gz	5b34f6ed6634217caa6f9ee3af6a355edaa8dc79998f3e1c7cba8f058cd24566	RRAP_ECT01_2021_Ahya_MART_149_R2.fastq.gz	15fb6629e663de351e511399117d33ae4c2ede37a80ebaa23cd7482e971fa1b0	713	20220607_laffy	15323	7544	398	7421	383	123	15	0	0	6643	29	0	0	297	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.77978648	145.3594006	20210327	2.5	Martin Reef
