"Site","Site.name","Reef.name","SampleYear","Genotype","Tank","Treatment","Site_Rack","Site_Rack_Year","Site_year","Site_geno_year","Collection.date","Type","Qualityscore","PAM_date","PAM_time","F1","F2","F3","Fm.1","Fm.2","Fm.3","Y.II.1","Y.II.2","Y.II.3","Y.II.mean","Y.II.sd","F0mean","FMmean","file","Site_year_tank","meanTemp_hold","meanTemp_hold_corr","eventID"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,92,13,"MMM","NorthDirection-24March_976","NorthDirection-24March_976_2021","NorthDirection-24March_2021","NorthDirection-24March_92_2021","2021-03-23","Seasim",0,"24.03.21","21:31:17",0.2348,0.1672,0.1853,0.6127,0.4309,0.4824,0.617,0.612,0.616,0.615,0.00264575131106459,0.195766666666667,0.508666666666667,"../RawData/PAM/2021/NorthDirection-24March_976.csv","NorthDirection-24March_2021_13",29.7423743,29.7423743,"Ahya_92"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,93,13,"MMM","NorthDirection-24March_269","NorthDirection-24March_269_2021","NorthDirection-24March_2021","NorthDirection-24March_93_2021","2021-03-23","Seasim",0,"24.03.21","21:30:58",0.2387,0.226,0.2137,0.6652,0.5324,0.5142,0.641,0.576,0.584,0.600333333333333,0.0354447927534262,0.226133333333333,0.5706,"../RawData/PAM/2021/NorthDirection-24March_269.csv","NorthDirection-24March_2021_13",29.7423743,29.7423743,"Ahya_93"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,94,13,"MMM","NorthDirection-24March_270","NorthDirection-24March_270_2021","NorthDirection-24March_2021","NorthDirection-24March_94_2021","2021-03-23","Seasim",0,"24.03.21","21:30:58",0.2657,0.2387,0.201,0.6642,0.6025,0.5672,0.6,0.604,0.646,0.616666666666667,0.0254820198048219,0.235133333333333,0.6113,"../RawData/PAM/2021/NorthDirection-24March_270.csv","NorthDirection-24March_2021_13",29.7423743,29.7423743,"Ahya_94"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,95,13,"MMM","NorthDirection-24March_271","NorthDirection-24March_271_2021","NorthDirection-24March_2021","NorthDirection-24March_95_2021","2021-03-23","Seasim",0,"24.03.21","21:30:58",0.198,0.3196,0.2422,0.4902,0.7294,0.5657,0.596,0.562,0.572,0.576666666666667,0.0174737898961082,0.253266666666667,0.5951,"../RawData/PAM/2021/NorthDirection-24March_271.csv","NorthDirection-24March_2021_13",29.7423743,29.7423743,"Ahya_95b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,96,13,"MMM","NorthDirection-24March_272","NorthDirection-24March_272_2021","NorthDirection-24March_2021","NorthDirection-24March_96_2021","2021-03-23","Seasim",0,"24.03.21","21:30:58",0.2172,0.201,0.1995,0.5623,0.5333,0.526,0.614,0.623,0.621,0.619333333333333,0.00472581562625261,0.2059,0.540533333333333,"../RawData/PAM/2021/NorthDirection-24March_272.csv","NorthDirection-24March_2021_13",29.7423743,29.7423743,"Ahya_96b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,73,14,"+3C","NorthDirection-24March_645","NorthDirection-24March_645_2021","NorthDirection-24March_2021","NorthDirection-24March_73_2021","2021-03-23","Seasim",0,"24.03.21","21:22:14",0.1696,0.1824,0.2,0.4289,0.4627,0.524,0.605,0.606,0.618,0.609666666666667,0.00723417813807024,0.184,0.471866666666667,"../RawData/PAM/2021/NorthDirection-24March_645.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_73b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,74,14,"+3C","NorthDirection-24March_646","NorthDirection-24March_646_2021","NorthDirection-24March_2021","NorthDirection-24March_74_2021","2021-03-23","Seasim",0,"24.03.21","21:22:14",0.2711,0.2593,0.2877,0.6632,0.6172,0.7147,0.591,0.58,0.597,0.589333333333333,0.00862167810425172,0.2727,0.665033333333333,"../RawData/PAM/2021/NorthDirection-24March_646.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_74b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,75,14,"+3C","NorthDirection-24March_647","NorthDirection-24March_647_2021","NorthDirection-24March_2021","NorthDirection-24March_75_2021","2021-03-23","Seasim",0,"24.03.21","21:22:14",0.1868,0.1956,0.2118,0.4755,0.4995,0.5123,0.607,0.608,0.587,0.600666666666667,0.0118462370959446,0.198066666666667,0.495766666666667,"../RawData/PAM/2021/NorthDirection-24March_647.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_75b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,76,14,"+3C","NorthDirection-24March_648","NorthDirection-24March_648_2021","NorthDirection-24March_2021","NorthDirection-24March_76_2021","2021-03-23","Seasim",0,"24.03.21","21:22:14",0.1843,0.1971,0.1794,0.4627,0.5074,0.4691,0.602,0.612,0.618,0.610666666666667,0.00808290376865477,0.186933333333333,0.479733333333333,"../RawData/PAM/2021/NorthDirection-24March_648.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_76b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,77,14,"+3C","NorthDirection-24March_73","NorthDirection-24March_73_2021","NorthDirection-24March_2021","NorthDirection-24March_77_2021","2021-03-23","Seasim",0,"24.03.21","21:21:57",0.1799,0.1975,0.1951,0.4324,0.4956,0.4995,0.584,0.601,0.609,0.598,0.0127671453348037,0.190833333333333,0.475833333333333,"../RawData/PAM/2021/NorthDirection-24March_73.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_77b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,78,14,"+3C","NorthDirection-24March_74","NorthDirection-24March_74_2021","NorthDirection-24March_2021","NorthDirection-24March_78_2021","2021-03-23","Seasim",0,"24.03.21","21:21:57",0.2265,0.3005,0.2431,0.5618,0.7049,0.576,0.597,0.574,0.578,0.583,0.0122882057274445,0.2567,0.614233333333333,"../RawData/PAM/2021/NorthDirection-24March_74.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_78b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,79,14,"+3C","NorthDirection-24March_75","NorthDirection-24March_75_2021","NorthDirection-24March_2021","NorthDirection-24March_79_2021","2021-03-23","Seasim",0,"24.03.21","21:21:57",0.2078,0.173,0.1838,0.5245,0.4358,0.4598,0.604,0.603,0.6,0.602333333333333,0.00208166599946613,0.1882,0.473366666666667,"../RawData/PAM/2021/NorthDirection-24March_75.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_79b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,80,14,"+3C","NorthDirection-24March_76","NorthDirection-24March_76_2021","NorthDirection-24March_2021","NorthDirection-24March_80_2021","2021-03-23","Seasim",0,"24.03.21","21:21:57",0.2598,0.2745,0.2877,0.6495,0.6525,0.6838,0.6,0.579,0.579,0.586,0.0121243556529822,0.274,0.661933333333333,"../RawData/PAM/2021/NorthDirection-24March_76.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_80b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,82,14,"+3C","NorthDirection-24March_741","NorthDirection-24March_741_2021","NorthDirection-24March_2021","NorthDirection-24March_82_2021","2021-03-23","Seasim",0,"24.03.21","21:22:33",0.1564,0.1858,0.1745,0.4152,0.5034,0.4681,0.623,0.631,0.627,0.627,0.004,0.172233333333333,0.462233333333333,"../RawData/PAM/2021/NorthDirection-24March_741.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_82b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,81,14,"+3C","NorthDirection-24March_742","NorthDirection-24March_742_2021","NorthDirection-24March_2021","NorthDirection-24March_81_2021","2021-03-23","Seasim",0,"24.03.21","21:22:33",0.1917,0.2235,0.2564,0.4858,0.5725,0.6436,0.605,0.61,0.602,0.605666666666667,0.00404145188432738,0.223866666666667,0.5673,"../RawData/PAM/2021/NorthDirection-24March_742.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_81b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,83,14,"+3C","NorthDirection-24March_743","NorthDirection-24March_743_2021","NorthDirection-24March_2021","NorthDirection-24March_83_2021","2021-03-23","Seasim",0,"24.03.21","21:22:33",0.2162,0.2132,0.2515,0.5412,0.5593,0.6588,0.601,0.619,0.618,0.612666666666667,0.0101159939369957,0.226966666666667,0.586433333333333,"../RawData/PAM/2021/NorthDirection-24March_743.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_83b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,84,14,"+3C","NorthDirection-24March_744","NorthDirection-24March_744_2021","NorthDirection-24March_2021","NorthDirection-24March_84_2021","2021-03-23","Seasim",0,"24.03.21","21:22:33",0.2873,0.2593,0.2627,0.6529,0.6176,0.6103,0.56,0.58,0.569,0.569666666666667,0.0100166528008778,0.269766666666667,0.626933333333333,"../RawData/PAM/2021/NorthDirection-24March_744.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_84b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,85,14,"+3C","NorthDirection-24March_821","NorthDirection-24March_821_2021","NorthDirection-24March_2021","NorthDirection-24March_85_2021","2021-03-23","Seasim",0,"24.03.21","21:21:40",0.2049,0.1936,0.2147,0.6088,0.5328,0.601,0.663,0.637,0.643,0.647666666666667,0.0136137185711081,0.2044,0.580866666666667,"../RawData/PAM/2021/NorthDirection-24March_821.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_85"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,86,14,"+3C","NorthDirection-24March_822","NorthDirection-24March_822_2021","NorthDirection-24March_2021","NorthDirection-24March_86_2021","2021-03-23","Seasim",0,"24.03.21","21:21:40",0.1647,0.225,0.2059,0.5098,0.6794,0.6294,0.677,0.669,0.673,0.673,0.004,0.198533333333333,0.6062,"../RawData/PAM/2021/NorthDirection-24March_822.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_86"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,87,14,"+3C","NorthDirection-24March_823","NorthDirection-24March_823_2021","NorthDirection-24March_2021","NorthDirection-24March_87_2021","2021-03-23","Seasim",0,"24.03.21","21:21:40",0.1711,0.2319,0.2108,0.4941,0.6471,0.6034,0.654,0.642,0.651,0.649,0.0062449979983984,0.2046,0.581533333333333,"../RawData/PAM/2021/NorthDirection-24March_823.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_87"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,88,14,"+3C","NorthDirection-24March_824","NorthDirection-24March_824_2021","NorthDirection-24March_2021","NorthDirection-24March_88_2021","2021-03-23","Seasim",0,"24.03.21","21:21:40",0.2466,0.2407,0.2167,0.6422,0.6652,0.6034,0.616,0.638,0.641,0.631666666666667,0.0136503968196289,0.234666666666667,0.636933333333333,"../RawData/PAM/2021/NorthDirection-24March_824.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_88"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,89,14,"+3C","NorthDirection-24March_709","NorthDirection-24March_709_2021","NorthDirection-24March_2021","NorthDirection-24March_89_2021","2021-03-23","Seasim",0,"24.03.21","21:22:53",0.2137,0.2245,0.201,0.5441,0.6309,0.5417,0.607,0.644,0.629,0.626666666666667,0.0186100331362772,0.213066666666667,0.572233333333333,"../RawData/PAM/2021/NorthDirection-24March_709.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_89"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,90,14,"+3C","NorthDirection-24March_710","NorthDirection-24March_710_2021","NorthDirection-24March_2021","NorthDirection-24March_90_2021","2021-03-23","Seasim",0,"24.03.21","21:22:53",0.2618,0.3098,0.3608,0.6054,0.6907,0.8123,0.568,0.551,0.556,0.558333333333333,0.00873689494805405,0.3108,0.7028,"../RawData/PAM/2021/NorthDirection-24March_710.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_90"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,91,14,"+3C","NorthDirection-24March_711","NorthDirection-24March_711_2021","NorthDirection-24March_2021","NorthDirection-24March_91_2021","2021-03-23","Seasim",0,"24.03.21","21:22:53",0.1647,0.2083,0.177,0.4314,0.5309,0.451,0.618,0.608,0.608,0.611333333333333,0.00577350269189626,0.183333333333333,0.4711,"../RawData/PAM/2021/NorthDirection-24March_711.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_91"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,92,14,"+3C","NorthDirection-24March_712","NorthDirection-24March_712_2021","NorthDirection-24March_2021","NorthDirection-24March_92_2021","2021-03-23","Seasim",0,"24.03.21","21:22:53",0.2201,0.2265,0.2015,0.5603,0.5603,0.5142,0.607,0.596,0.608,0.603666666666667,0.0066583281184794,0.216033333333333,0.544933333333333,"../RawData/PAM/2021/NorthDirection-24March_712.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_92"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,93,14,"+3C","NorthDirection-24March_925","NorthDirection-24March_925_2021","NorthDirection-24March_2021","NorthDirection-24March_93_2021","2021-03-23","Seasim",0,"24.03.21","21:21:15",0.2039,0.2402,0.1892,0.5456,0.6098,0.4637,0.626,0.606,0.592,0.608,0.0170880074906351,0.2111,0.5397,"../RawData/PAM/2021/NorthDirection-24March_925.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_93"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,94,14,"+3C","NorthDirection-24March_926","NorthDirection-24March_926_2021","NorthDirection-24March_2021","NorthDirection-24March_94_2021","2021-03-23","Seasim",0,"24.03.21","21:21:15",0.2539,0.2221,0.2426,0.6387,0.6,0.6495,0.602,0.63,0.626,0.619333333333333,0.0151437555888007,0.239533333333333,0.6294,"../RawData/PAM/2021/NorthDirection-24March_926.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_94"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,95,14,"+3C","NorthDirection-24March_927","NorthDirection-24March_927_2021","NorthDirection-24March_2021","NorthDirection-24March_95_2021","2021-03-23","Seasim",0,"24.03.21","21:21:15",0.2417,0.2294,0.224,0.6098,0.5583,0.5461,0.604,0.589,0.59,0.594333333333333,0.00838649708360609,0.2317,0.5714,"../RawData/PAM/2021/NorthDirection-24March_927.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_95b"
"NorthDirection-24March","North Direction","North Direction Island Reef",2021,96,14,"+3C","NorthDirection-24March_928","NorthDirection-24March_928_2021","NorthDirection-24March_2021","NorthDirection-24March_96_2021","2021-03-23","Seasim",0,"24.03.21","21:21:15",0.2044,0.2201,0.2309,0.5211,0.5574,0.6059,0.608,0.605,0.619,0.610666666666667,0.007371114795832,0.218466666666667,0.561466666666667,"../RawData/PAM/2021/NorthDirection-24March_928.csv","NorthDirection-24March_2021_14",31.76172626,31.76172626,"Ahya_96b"
"StCrispin-30Mar","St Crispin","St Crispin",2021,161,7,"MMM","StCrispin-30Mar_185","StCrispin-30Mar_185_2021","StCrispin-30Mar_2021","StCrispin-30Mar_161_2021","2021-03-29","Seasim",0,"30.03.21","23:08:12",0.1446,0.2672,0.225,0.4108,0.6961,0.5833,0.648,0.616,0.614,0.626,0.0190787840283389,0.212266666666667,0.5634,"../RawData/PAM/2021/StCrispin-30Mar_185.csv","StCrispin-30Mar_2021_7",28.85618436,28.85618436,"Ahya_161b"
"StCrispin-30Mar","St Crispin","St Crispin",2021,162,7,"MMM","StCrispin-30Mar_186","StCrispin-30Mar_186_2021","StCrispin-30Mar_2021","StCrispin-30Mar_162_2021","2021-03-29","Seasim",0,"30.03.21","23:08:12",0.2569,0.2725,0.2892,0.7025,0.676,0.6828,0.634,0.597,0.576,0.602333333333333,0.0293655126523161,0.272866666666667,0.6871,"../RawData/PAM/2021/StCrispin-30Mar_186.csv","StCrispin-30Mar_2021_7",28.85618436,28.85618436,"Ahya_162"
"StCrispin-30Mar","St Crispin","St Crispin",2021,163,7,"MMM","StCrispin-30Mar_187","StCrispin-30Mar_187_2021","StCrispin-30Mar_2021","StCrispin-30Mar_163_2021","2021-03-29","Seasim",0,"30.03.21","23:08:12",0.1814,0.1745,0.2201,0.4642,0.4441,0.5392,0.609,0.607,0.592,0.602666666666667,0.00929157324317758,0.192,0.4825,"../RawData/PAM/2021/StCrispin-30Mar_187.csv","StCrispin-30Mar_2021_7",28.85618436,28.85618436,"Ahya_163"
"StCrispin-30Mar","St Crispin","St Crispin",2021,164,7,"MMM","StCrispin-30Mar_188","StCrispin-30Mar_188_2021","StCrispin-30Mar_2021","StCrispin-30Mar_164_2021","2021-03-29","Seasim",0,"30.03.21","23:08:12",0.2608,0.2838,0.1824,0.6284,0.7363,0.4745,0.585,0.615,0.616,0.605333333333333,0.0176162803489651,0.242333333333333,0.613066666666667,"../RawData/PAM/2021/StCrispin-30Mar_188.csv","StCrispin-30Mar_2021_7",28.85618436,28.85618436,"Ahya_164"
"StCrispin-30Mar","St Crispin","St Crispin",2021,161,9,"MMM","StCrispin-30Mar_737","StCrispin-30Mar_737_2021","StCrispin-30Mar_2021","StCrispin-30Mar_161_2021","2021-03-29","Seasim",0,"30.03.21","23:11:06",0.1574,0.1627,0.1608,0.4407,0.4539,0.4456,0.643,0.641,0.639,0.641,0.002,0.1603,0.446733333333333,"../RawData/PAM/2021/StCrispin-30Mar_737.csv","StCrispin-30Mar_2021_9",28.79812291,28.79812291,"Ahya_161b"
"StCrispin-30Mar","St Crispin","St Crispin",2021,162,9,"MMM","StCrispin-30Mar_738","StCrispin-30Mar_738_2021","StCrispin-30Mar_2021","StCrispin-30Mar_162_2021","2021-03-29","Seasim",0,"30.03.21","23:11:06",0.1637,0.2515,0.1961,0.4632,0.6377,0.5338,0.647,0.606,0.633,0.628666666666667,0.0208406653764541,0.203766666666667,0.5449,"../RawData/PAM/2021/StCrispin-30Mar_738.csv","StCrispin-30Mar_2021_9",28.79812291,28.79812291,"Ahya_162"
"StCrispin-30Mar","St Crispin","St Crispin",2021,163,9,"MMM","StCrispin-30Mar_739","StCrispin-30Mar_739_2021","StCrispin-30Mar_2021","StCrispin-30Mar_163_2021","2021-03-29","Seasim",0,"30.03.21","23:11:06",0.1966,0.3029,0.2186,0.4971,0.6897,0.5162,0.605,0.561,0.576,0.580666666666667,0.0223681320930768,0.239366666666667,0.567666666666667,"../RawData/PAM/2021/StCrispin-30Mar_739.csv","StCrispin-30Mar_2021_9",28.79812291,28.79812291,"Ahya_163"
"StCrispin-30Mar","St Crispin","St Crispin",2021,164,9,"MMM","StCrispin-30Mar_740","StCrispin-30Mar_740_2021","StCrispin-30Mar_2021","StCrispin-30Mar_164_2021","2021-03-29","Seasim",0,"30.03.21","23:11:06",0.201,0.2309,0.1902,0.5485,0.6324,0.524,0.634,0.635,0.637,0.635333333333333,0.00152752523165195,0.207366666666667,0.5683,"../RawData/PAM/2021/StCrispin-30Mar_740.csv","StCrispin-30Mar_2021_9",28.79812291,28.79812291,"Ahya_164"
"StCrispin-30Mar","St Crispin","St Crispin",2021,161,13,"MMM","StCrispin-30Mar_857","StCrispin-30Mar_857_2021","StCrispin-30Mar_2021","StCrispin-30Mar_161_2021","2021-03-29","Seasim",0,"30.03.21","23:14:26",0.1485,0.223,0.2554,0.4088,0.6103,0.6828,0.637,0.635,0.626,0.632666666666667,0.00585946527708232,0.208966666666667,0.5673,"../RawData/PAM/2021/StCrispin-30Mar_857.csv","StCrispin-30Mar_2021_13",28.93734637,28.93734637,"Ahya_161b"
