"Site","Site_year","SampleYear","Tank","Site_Rack","Genotype","Rack.Pos","Treatment","MedNDVI","Label","Site_geno_year","Site_year_tank","eventID"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_126",250,126,"+3C",0.767055153846741,"Pelorus_2021_5am_126","Pelorus_250_2021","Pelorus_2021_10","Ahya_250"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_973",225,973,"+3C",0.812955856323242,"Pelorus_2021_5am_973","Pelorus_225_2021","Pelorus_2021_10","Ahya_225"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_974",226,974,"+3C",0.701607763767242,"Pelorus_2021_5am_974","Pelorus_226_2021","Pelorus_2021_10","Ahya_226"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_975",227,975,"+3C",0.795172095298767,"Pelorus_2021_5am_975","Pelorus_227_2021","Pelorus_2021_10","Ahya_227"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_976",228,976,"+3C",0.810630202293396,"Pelorus_2021_5am_976","Pelorus_228_2021","Pelorus_2021_10","Ahya_228"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1121",237,1121,"+3C",0.799497365951538,"Pelorus_2021_5am_1121","Pelorus_237_2021","Pelorus_2021_10","Ahya_237"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1122",238,1122,"+3C",0.775383770465851,"Pelorus_2021_5am_1122","Pelorus_238_2021","Pelorus_2021_10","Ahya_238"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1123",239,1123,"+3C",0.749384820461273,"Pelorus_2021_5am_1123","Pelorus_239_2021","Pelorus_2021_10","Ahya_239"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1124",240,1124,"+3C",0.707773089408875,"Pelorus_2021_5am_1124","Pelorus_240_2021","Pelorus_2021_10","Ahya_240"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_869",233,869,"+3C",0.710598349571228,"Pelorus_2021_5am_869","Pelorus_233_2021","Pelorus_2021_10","Ahya_233"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_870",234,870,"+3C",0.694275140762329,"Pelorus_2021_5am_870","Pelorus_234_2021","Pelorus_2021_10","Ahya_234"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_871",235,871,"+3C",0.503755450248718,"Pelorus_2021_5am_871","Pelorus_235_2021","Pelorus_2021_10","Ahya_235"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_872",236,872,"+3C",0.685007989406586,"Pelorus_2021_5am_872","Pelorus_236_2021","Pelorus_2021_10","Ahya_236"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_133",221,133,"+3C",0.789978265762329,"Pelorus_2021_5am_133","Pelorus_221_2021","Pelorus_2021_10","Ahya_221"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_134",222,134,"+3C",0.73612117767334,"Pelorus_2021_5am_134","Pelorus_222_2021","Pelorus_2021_10","Ahya_222"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_135",223,135,"+3C",0.828555643558502,"Pelorus_2021_5am_135","Pelorus_223_2021","Pelorus_2021_10","Ahya_223"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_136",224,136,"+3C",0.763754606246948,"Pelorus_2021_5am_136","Pelorus_224_2021","Pelorus_2021_10","Ahya_224"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_709",245,709,"+6C",0.752318263053894,"Pelorus_2021_5am_709","Pelorus_245_2021","Pelorus_2021_11","Ahya_245"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_710",246,710,"+6C",0.747649848461151,"Pelorus_2021_5am_710","Pelorus_246_2021","Pelorus_2021_11","Ahya_246"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_711",247,711,"+6C",0.707823812961578,"Pelorus_2021_5am_711","Pelorus_247_2021","Pelorus_2021_11","Ahya_247"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_712",248,712,"+6C",0.824712216854095,"Pelorus_2021_5am_712","Pelorus_248_2021","Pelorus_2021_11","Ahya_248"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_1025",229,1025,"+6C",0.660485982894897,"Pelorus_2021_5am_1025","Pelorus_229_2021","Pelorus_2021_11","Ahya_229"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_1026",230,1026,"+6C",0.685911953449249,"Pelorus_2021_5am_1026","Pelorus_230_2021","Pelorus_2021_11","Ahya_230"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_1027",231,1027,"+6C",0.727586507797241,"Pelorus_2021_5am_1027","Pelorus_231_2021","Pelorus_2021_11","Ahya_231"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_1028",232,1028,"+6C",0.594367027282715,"Pelorus_2021_5am_1028","Pelorus_232_2021","Pelorus_2021_11","Ahya_232"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_465",221,465,"+6C",0.763966500759125,"Pelorus_2021_5am_465","Pelorus_221_2021","Pelorus_2021_11","Ahya_221"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_466",222,466,"+6C",0.687248229980469,"Pelorus_2021_5am_466","Pelorus_222_2021","Pelorus_2021_11","Ahya_222"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_467",223,467,"+6C",0.848381102085114,"Pelorus_2021_5am_467","Pelorus_223_2021","Pelorus_2021_11","Ahya_223"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_468",224,468,"+6C",0.8311767578125,"Pelorus_2021_5am_468","Pelorus_224_2021","Pelorus_2021_11","Ahya_224"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_213",233,213,"+6C",0.796085476875305,"Pelorus_2021_5am_213","Pelorus_233_2021","Pelorus_2021_11","Ahya_233"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_214",234,214,"+6C",0.692742168903351,"Pelorus_2021_5am_214","Pelorus_234_2021","Pelorus_2021_11","Ahya_234"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_215",235,215,"+6C",0.649386882781982,"Pelorus_2021_5am_215","Pelorus_235_2021","Pelorus_2021_11","Ahya_235"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_216",236,216,"+6C",0.689232409000397,"Pelorus_2021_5am_216","Pelorus_236_2021","Pelorus_2021_11","Ahya_236"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_165",237,165,"+6C",0.666438400745392,"Pelorus_2021_5am_165","Pelorus_237_2021","Pelorus_2021_11","Ahya_237"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_166",238,166,"+6C",0.7420694231987,"Pelorus_2021_5am_166","Pelorus_238_2021","Pelorus_2021_11","Ahya_238"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_167",239,167,"+6C",0.729098200798035,"Pelorus_2021_5am_167","Pelorus_239_2021","Pelorus_2021_11","Ahya_239"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_168",240,168,"+6C",0.722088158130646,"Pelorus_2021_5am_168","Pelorus_240_2021","Pelorus_2021_11","Ahya_240"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_385",249,385,"+6C",0.710682690143585,"Pelorus_2021_5am_385","Pelorus_249_2021","Pelorus_2021_11","Ahya_249"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_386",250,386,"+6C",0.663444876670837,"Pelorus_2021_5am_386","Pelorus_250_2021","Pelorus_2021_11","Ahya_250"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_749",225,749,"+6C",0.794355928897858,"Pelorus_2021_5am_749","Pelorus_225_2021","Pelorus_2021_11","Ahya_225"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_750",226,750,"+6C",0.728222072124481,"Pelorus_2021_5am_750","Pelorus_226_2021","Pelorus_2021_11","Ahya_226"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_751",227,751,"+6C",0.703101515769958,"Pelorus_2021_5am_751","Pelorus_227_2021","Pelorus_2021_11","Ahya_227"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_752",228,752,"+6C",0.765999317169189,"Pelorus_2021_5am_752","Pelorus_228_2021","Pelorus_2021_11","Ahya_228"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_1",241,1,"+6C",0.760677635669708,"Pelorus_2021_5am_1","Pelorus_241_2021","Pelorus_2021_11","Ahya_241"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_2",242,2,"+6C",0.716377317905426,"Pelorus_2021_5am_2","Pelorus_242_2021","Pelorus_2021_11","Ahya_242"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_3",243,3,"+6C",0.644608616828918,"Pelorus_2021_5am_3","Pelorus_243_2021","Pelorus_2021_11","Ahya_243"
"Pelorus","Pelorus_2021",2021,11,"Pelorus_4",244,4,"+6C",0.833701133728027,"Pelorus_2021_5am_4","Pelorus_244_2021","Pelorus_2021_11","Ahya_244"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_737",225,737,"+9C",0.0770160630345345,"Pelorus_2021_5am_737","Pelorus_225_2021","Pelorus_2021_12","Ahya_225"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_738",226,738,"+9C",0.0917421281337738,"Pelorus_2021_5am_738","Pelorus_226_2021","Pelorus_2021_12","Ahya_226"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_739",227,739,"+9C",0.0654068887233734,"Pelorus_2021_5am_739","Pelorus_227_2021","Pelorus_2021_12","Ahya_227"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_740",228,740,"+9C",0.135117992758751,"Pelorus_2021_5am_740","Pelorus_228_2021","Pelorus_2021_12","Ahya_228"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_129",221,129,"+9C",0.143897414207458,"Pelorus_2021_5am_129","Pelorus_221_2021","Pelorus_2021_12","Ahya_221"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_130",222,130,"+9C",0.106316581368446,"Pelorus_2021_5am_130","Pelorus_222_2021","Pelorus_2021_12","Ahya_222"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_131",223,131,"+9C",0.058636263012886,"Pelorus_2021_5am_131","Pelorus_223_2021","Pelorus_2021_12","Ahya_223"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_132",224,132,"+9C",0.171735733747482,"Pelorus_2021_5am_132","Pelorus_224_2021","Pelorus_2021_12","Ahya_224"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_181",249,181,"+9C",0.0609962716698647,"Pelorus_2021_5am_181","Pelorus_249_2021","Pelorus_2021_12","Ahya_249"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_182",250,182,"+9C",0.0399087257683277,"Pelorus_2021_5am_182","Pelorus_250_2021","Pelorus_2021_12","Ahya_250"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_1097",241,1097,"+9C",0.145573288202286,"Pelorus_2021_5am_1097","Pelorus_241_2021","Pelorus_2021_12","Ahya_241"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_1098",242,1098,"+9C",0.0890681967139244,"Pelorus_2021_5am_1098","Pelorus_242_2021","Pelorus_2021_12","Ahya_242"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_1099",243,1099,"+9C",0.088164247572422,"Pelorus_2021_5am_1099","Pelorus_243_2021","Pelorus_2021_12","Ahya_243"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_1100",244,1100,"+9C",0.241546019911766,"Pelorus_2021_5am_1100","Pelorus_244_2021","Pelorus_2021_12","Ahya_244"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_101",237,101,"+9C",0.433712244033813,"Pelorus_2021_5am_101","Pelorus_237_2021","Pelorus_2021_12","Ahya_237"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_102",238,102,"+9C",0.100446633994579,"Pelorus_2021_5am_102","Pelorus_238_2021","Pelorus_2021_12","Ahya_238"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_103",239,103,"+9C",0.173678755760193,"Pelorus_2021_5am_103","Pelorus_239_2021","Pelorus_2021_12","Ahya_239"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_104",240,104,"+9C",0.238118320703506,"Pelorus_2021_5am_104","Pelorus_240_2021","Pelorus_2021_12","Ahya_240"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_325",233,325,"+9C",0.0692732855677605,"Pelorus_2021_5am_325","Pelorus_233_2021","Pelorus_2021_12","Ahya_233"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_326",234,326,"+9C",0.068833164870739,"Pelorus_2021_5am_326","Pelorus_234_2021","Pelorus_2021_12","Ahya_234"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_327",235,327,"+9C",0.0919698625802994,"Pelorus_2021_5am_327","Pelorus_235_2021","Pelorus_2021_12","Ahya_235"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_328",236,328,"+9C",0.0666152536869049,"Pelorus_2021_5am_328","Pelorus_236_2021","Pelorus_2021_12","Ahya_236"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_893",245,893,"+9C",0.163469403982162,"Pelorus_2021_5am_893","Pelorus_245_2021","Pelorus_2021_12","Ahya_245"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_894",246,894,"+9C",0.228423297405243,"Pelorus_2021_5am_894","Pelorus_246_2021","Pelorus_2021_12","Ahya_246"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_895",247,895,"+9C",0.281101405620575,"Pelorus_2021_5am_895","Pelorus_247_2021","Pelorus_2021_12","Ahya_247"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_896",248,896,"+9C",0.221891656517982,"Pelorus_2021_5am_896","Pelorus_248_2021","Pelorus_2021_12","Ahya_248"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_209",229,209,"+9C",0.305845141410828,"Pelorus_2021_5am_209","Pelorus_229_2021","Pelorus_2021_12","Ahya_229"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_210",230,210,"+9C",0.28716653585434,"Pelorus_2021_5am_210","Pelorus_230_2021","Pelorus_2021_12","Ahya_230"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_211",231,211,"+9C",0.152860015630722,"Pelorus_2021_5am_211","Pelorus_231_2021","Pelorus_2021_12","Ahya_231"
"Pelorus","Pelorus_2021",2021,12,"Pelorus_212",232,212,"+9C",0.163619950413704,"Pelorus_2021_5am_212","Pelorus_232_2021","Pelorus_2021_12","Ahya_232"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_621",237,621,"MMM",0.767691075801849,"Pelorus_2021_5am_621","Pelorus_237_2021","Pelorus_2021_13","Ahya_237"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_622",238,622,"MMM",0.799272179603577,"Pelorus_2021_5am_622","Pelorus_238_2021","Pelorus_2021_13","Ahya_238"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_623",239,623,"MMM",0.674717783927917,"Pelorus_2021_5am_623","Pelorus_239_2021","Pelorus_2021_13","Ahya_239"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_624",240,624,"MMM",0.826093435287476,"Pelorus_2021_5am_624","Pelorus_240_2021","Pelorus_2021_13","Ahya_240"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_1033",241,1033,"MMM",0.606345772743225,"Pelorus_2021_5am_1033","Pelorus_241_2021","Pelorus_2021_13","Ahya_241"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_1034",242,1034,"MMM",0.517154216766357,"Pelorus_2021_5am_1034","Pelorus_242_2021","Pelorus_2021_13","Ahya_242"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_1035",243,1035,"MMM",0.692690134048462,"Pelorus_2021_5am_1035","Pelorus_243_2021","Pelorus_2021_13","Ahya_243"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_1036",244,1036,"MMM",0.825483083724976,"Pelorus_2021_5am_1036","Pelorus_244_2021","Pelorus_2021_13","Ahya_244"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_457",221,457,"MMM",0.819622159004211,"Pelorus_2021_5am_457","Pelorus_221_2021","Pelorus_2021_13","Ahya_221"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_458",222,458,"MMM",0.784678339958191,"Pelorus_2021_5am_458","Pelorus_222_2021","Pelorus_2021_13","Ahya_222"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_459",223,459,"MMM",0.804049611091614,"Pelorus_2021_5am_459","Pelorus_223_2021","Pelorus_2021_13","Ahya_223"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_460",224,460,"MMM",0.774502158164978,"Pelorus_2021_5am_460","Pelorus_224_2021","Pelorus_2021_13","Ahya_224"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_965",225,965,"MMM",0.804811418056488,"Pelorus_2021_5am_965","Pelorus_225_2021","Pelorus_2021_13","Ahya_225"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_966",226,966,"MMM",0.799919784069061,"Pelorus_2021_5am_966","Pelorus_226_2021","Pelorus_2021_13","Ahya_226"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_967",227,967,"MMM",0.754963040351868,"Pelorus_2021_5am_967","Pelorus_227_2021","Pelorus_2021_13","Ahya_227"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_968",228,968,"MMM",0.727598965167999,"Pelorus_2021_5am_968","Pelorus_228_2021","Pelorus_2021_13","Ahya_228"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_697",229,697,"MMM",0.820355653762817,"Pelorus_2021_5am_697","Pelorus_229_2021","Pelorus_2021_13","Ahya_229"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_698",230,698,"MMM",0.744453072547913,"Pelorus_2021_5am_698","Pelorus_230_2021","Pelorus_2021_13","Ahya_230"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_699",231,699,"MMM",0.786945939064026,"Pelorus_2021_5am_699","Pelorus_231_2021","Pelorus_2021_13","Ahya_231"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_700",232,700,"MMM",0.697028636932373,"Pelorus_2021_5am_700","Pelorus_232_2021","Pelorus_2021_13","Ahya_232"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_701",249,701,"MMM",0.809297919273376,"Pelorus_2021_5am_701","Pelorus_249_2021","Pelorus_2021_13","Ahya_249"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_702",250,702,"MMM",0.77989387512207,"Pelorus_2021_5am_702","Pelorus_250_2021","Pelorus_2021_13","Ahya_250"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_49",245,49,"MMM",0.764025747776031,"Pelorus_2021_5am_49","Pelorus_245_2021","Pelorus_2021_13","Ahya_245"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_50",246,50,"MMM",0.656209588050842,"Pelorus_2021_5am_50","Pelorus_246_2021","Pelorus_2021_13","Ahya_246"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_51",247,51,"MMM",0.775225460529327,"Pelorus_2021_5am_51","Pelorus_247_2021","Pelorus_2021_13","Ahya_247"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_52",248,52,"MMM",0.806488752365112,"Pelorus_2021_5am_52","Pelorus_248_2021","Pelorus_2021_13","Ahya_248"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_745",233,745,"MMM",0.806296229362488,"Pelorus_2021_5am_745","Pelorus_233_2021","Pelorus_2021_13","Ahya_233"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_746",234,746,"MMM",0.798712074756622,"Pelorus_2021_5am_746","Pelorus_234_2021","Pelorus_2021_13","Ahya_234"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_747",235,747,"MMM",0.548348486423492,"Pelorus_2021_5am_747","Pelorus_235_2021","Pelorus_2021_13","Ahya_235"
"Pelorus","Pelorus_2021",2021,13,"Pelorus_748",236,748,"MMM",0.737655639648438,"Pelorus_2021_5am_748","Pelorus_236_2021","Pelorus_2021_13","Ahya_236"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_17",245,17,"+3C",0.684147834777832,"Pelorus_2021_5am_17","Pelorus_245_2021","Pelorus_2021_14","Ahya_245"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_18",246,18,"+3C",0.749792098999023,"Pelorus_2021_5am_18","Pelorus_246_2021","Pelorus_2021_14","Ahya_246"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_19",247,19,"+3C",0.801436066627502,"Pelorus_2021_5am_19","Pelorus_247_2021","Pelorus_2021_14","Ahya_247"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_20",248,20,"+3C",0.819433987140656,"Pelorus_2021_5am_20","Pelorus_248_2021","Pelorus_2021_14","Ahya_248"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_573",221,573,"+3C",0.71799111366272,"Pelorus_2021_5am_573","Pelorus_221_2021","Pelorus_2021_14","Ahya_221"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_574",222,574,"+3C",0.837166368961334,"Pelorus_2021_5am_574","Pelorus_222_2021","Pelorus_2021_14","Ahya_222"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_575",223,575,"+3C",0.732400596141815,"Pelorus_2021_5am_575","Pelorus_223_2021","Pelorus_2021_14","Ahya_223"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_576",224,576,"+3C",0.757904350757599,"Pelorus_2021_5am_576","Pelorus_224_2021","Pelorus_2021_14","Ahya_224"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_177",241,177,"+3C",0.753903329372406,"Pelorus_2021_5am_177","Pelorus_241_2021","Pelorus_2021_14","Ahya_241"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_178",242,178,"+3C",0.755986213684082,"Pelorus_2021_5am_178","Pelorus_242_2021","Pelorus_2021_14","Ahya_242"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_179",243,179,"+3C",0.590014934539795,"Pelorus_2021_5am_179","Pelorus_243_2021","Pelorus_2021_14","Ahya_243"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_180",244,180,"+3C",0.797795176506042,"Pelorus_2021_5am_180","Pelorus_244_2021","Pelorus_2021_14","Ahya_244"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_833",233,833,"+3C",0.673561811447144,"Pelorus_2021_5am_833","Pelorus_233_2021","Pelorus_2021_14","Ahya_233"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_834",234,834,"+3C",0.688848912715912,"Pelorus_2021_5am_834","Pelorus_234_2021","Pelorus_2021_14","Ahya_234"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_835",235,835,"+3C",0.600097179412842,"Pelorus_2021_5am_835","Pelorus_235_2021","Pelorus_2021_14","Ahya_235"
"Pelorus","Pelorus_2021",2021,14,"Pelorus_836",236,836,"+3C",0.658299088478088,"Pelorus_2021_5am_836","Pelorus_236_2021","Pelorus_2021_14","Ahya_236"
